vehicle_type_encoded,vehicle_km,vehicle_km_log,transport_private,transport_public,transport_walk/bicycle,flight_freq_score,heating_carbon_factor,electronic_hours_total,electronic_hours_weighted,energy_efficiency_score,diet_carbon_factor,grocery_bill,grocery_bill_log,new_clothes_monthly,clothes_consumption_score,shower_freq_score,recycling_types_count,recycles_any,recycles_paper,recycles_plastic,recycles_glass,recycles_metal,weekly_waste_volume,monthly_waste_score,cooking_appliance_count,energy_intensive_appliances,social_activity_score,body_type_normal,body_type_obese,body_type_overweight,body_type_underweight,is_male,is_female,carbon_emission,vehicle_km_type_interaction,diet_grocery_interaction,lifestyle_composite
0,55,4.02535169073515,False,False,True,5,0.5,40,49.5,0.0,1.0,255,5.545177444479562,2,1.0,2,1,1,0,0,1,0,10,40,2,1,3,True,False,False,False,0,1,1853,0,2.55,2.3333333333333335
0,1219,7.106606137727303,False,True,False,1,0.8,14,19.0,1.0,1.0,243,5.497168225293202,46,4.0,4,2,1,0,1,1,0,100,400,4,3,1,False,False,True,False,1,0,2382,0,2.43,17.0
1,2972,7.997326822998097,True,False,False,3,0.8,32,40.5,0.0,2.0,244,5.501258210544727,16,3.0,1,3,1,0,1,1,1,25,100,4,3,1,False,False,False,True,0,1,2635,2972,4.88,6.0
4,1246,7.1284959456800365,True,False,False,0,0.5,22,27.0,0.0,2.0,138,4.9344739331306915,33,4.0,4,1,1,1,0,0,0,60,240,2,1,3,True,False,False,False,0,1,1141,4984,2.76,13.333333333333334
0,52,3.970291913552122,False,False,True,1,0.4,34,40.0,0.0,1.5,232,5.4510384535657,43,4.0,1,3,1,1,1,0,1,10,40,1,1,3,False,False,False,True,1,0,1460,0,3.48,15.666666666666666
0,34,3.5553480614894135,False,False,True,5,0.5,26,36.0,0.5,1.5,131,4.882801922586371,15,3.0,4,4,1,1,1,1,1,30,120,2,1,3,False,True,False,False,0,1,1991,0,1.965,7.333333333333333
0,42,3.7612001156935624,False,False,True,0,0.3,27,37.0,0.0,1.0,113,4.736198448394496,1,1.0,4,3,1,1,0,1,1,30,120,1,1,3,False,True,False,False,0,1,783,0,1.13,2.6666666666666665
0,296,5.6937321388027,False,True,False,5,0.4,21,22.0,1.0,1.0,177,5.181783550292085,30,4.0,4,0,0,0,0,0,0,70,280,0,0,2,False,True,False,False,1,0,3536,0,1.77,12.0
3,9832,9.193499354780156,True,False,False,5,0.5,15,22.5,1.0,2.5,253,5.537334267018537,17,3.0,1,2,1,0,1,1,0,25,100,2,1,2,False,False,True,False,0,1,3738,29496,6.325,6.666666666666667
0,50,3.9318256327243257,False,False,True,1,0.8,22,26.0,1.0,2.5,107,4.68213122712422,43,4.0,3,2,1,1,0,0,1,30,120,4,2,2,False,False,True,False,0,1,1650,0,2.675,16.0
0,2,1.0986122886681098,False,False,True,5,0.3,20,20.5,0.0,2.5,262,5.572154032177765,1,1.0,2,3,1,0,1,1,1,30,120,4,3,1,False,False,False,True,0,1,1959,0,6.55,1.3333333333333333
0,6,1.9459101490553132,False,False,True,5,0.5,26,29.0,0.0,2.0,206,5.332718793265369,19,3.0,3,2,1,0,0,1,1,210,840,5,3,2,False,False,True,False,0,1,2986,0,4.12,8.0
0,24,3.2188758248682006,False,False,True,0,0.4,23,27.5,0.0,1.0,212,5.3612921657094255,32,4.0,4,0,0,0,0,0,0,60,240,1,0,2,False,True,False,False,1,0,2033,0,2.12,12.666666666666666
0,32,3.4965075614664802,False,False,True,3,0.8,32,41.0,1.0,2.5,276,5.6240175061873385,16,3.0,3,1,1,0,1,0,0,60,240,2,0,2,True,False,False,False,0,1,2176,0,6.9,7.0
5,9071,9.112948025967533,True,False,False,5,0.5,37,48.5,0.0,2.5,178,5.187385805840755,11,3.0,1,1,1,0,1,0,0,40,160,1,0,2,False,False,False,True,0,1,4050,45355,4.45,4.666666666666667
5,1617,7.388946097618437,True,False,False,5,0.8,25,31.5,0.5,1.0,187,5.236441962829949,14,3.0,3,2,1,0,1,0,1,40,160,4,3,1,True,False,False,False,1,0,2947,8085,1.87,6.0
0,54,4.007333185232471,False,False,True,1,0.3,19,21.5,0.5,2.0,58,4.07753744390572,9,2.0,3,4,1,1,1,1,1,80,320,5,3,3,True,False,False,False,0,1,1070,0,1.16,5.0
1,9385,9.146974496354362,True,False,False,5,0.5,13,18.0,0.5,1.0,257,5.552959584921617,41,4.0,4,4,1,1,1,1,1,20,80,1,0,1,True,False,False,False,1,0,5449,9385,2.57,15.333333333333334
0,432,6.07073772800249,False,True,False,0,0.5,35,46.5,0.0,2.0,205,5.327876168789581,17,3.0,1,3,1,1,1,1,0,40,160,3,2,2,False,True,False,False,1,0,1159,0,4.1,6.666666666666667
0,26,3.295836866004329,False,True,False,3,0.3,27,39.0,0.5,2.5,84,4.442651256490317,45,4.0,2,2,1,1,0,1,0,30,120,2,1,2,True,False,False,False,1,0,2011,0,2.1,16.333333333333332
1,4195,8.341886969516187,True,False,False,1,0.3,26,36.5,1.0,1.0,166,5.117993812416755,43,4.0,2,2,1,1,0,0,1,20,80,1,1,2,False,True,False,False,1,0,3422,4195,1.66,15.666666666666666
2,9346,9.142810715182584,True,False,False,5,0.4,22,32.0,0.0,2.0,99,4.605170185988092,14,3.0,3,2,1,1,0,0,1,10,40,4,3,1,True,False,False,False,1,0,4401,18692,1.98,6.0
0,1364,7.21890970761906,False,True,False,0,0.8,38,46.0,0.5,2.5,108,4.6913478822291435,17,3.0,3,3,1,1,1,1,0,30,120,1,0,2,False,False,True,False,1,0,1484,0,2.7,7.333333333333333
0,64,4.174387269895637,False,False,True,1,0.3,29,36.0,0.5,1.0,130,4.875197323201151,6,2.0,3,2,1,1,0,1,0,50,200,4,2,3,False,False,True,False,1,0,1520,0,1.3,4.0
0,74,4.31748811353631,False,False,True,3,0.5,44,56.0,1.0,1.0,171,5.147494476813453,42,4.0,4,3,1,1,0,1,1,60,240,4,3,3,True,False,False,False,1,0,2079,0,1.71,16.333333333333332
0,448,6.1070228877422545,False,True,False,0,0.4,28,37.0,1.0,2.5,100,4.61512051684126,43,4.0,3,2,1,1,0,1,0,60,240,3,2,3,False,False,True,False,0,1,1586,0,2.5,16.333333333333332
2,8975,9.102309627762478,True,False,False,5,0.3,19,22.0,0.0,2.0,120,4.795790545596741,30,4.0,4,3,1,0,1,1,1,60,240,1,0,2,False,False,True,False,1,0,5477,17950,2.4,12.0
4,661,6.495265555937008,True,False,False,5,0.5,12,14.0,1.0,1.5,180,5.198497031265826,21,4.0,1,2,1,0,1,1,0,5,20,1,0,1,False,True,False,False,1,0,2207,2644,2.7,7.666666666666667
5,2148,7.67275789664251,True,False,False,1,0.4,39,48.0,0.0,1.5,190,5.25227342804663,12,3.0,1,3,1,0,1,1,1,40,160,3,1,3,False,True,False,False,1,0,2389,10740,2.85,5.333333333333333
0,95,4.564348191467836,False,False,True,5,0.8,38,48.0,0.0,1.5,293,5.683579767338681,8,2.0,2,2,1,0,1,1,0,60,240,2,1,1,True,False,False,False,1,0,2716,0,4.395,3.6666666666666665
5,7893,8.973858256222792,True,False,False,3,0.8,25,34.5,1.0,2.0,64,4.174387269895637,48,4.0,4,1,1,0,1,0,0,25,100,2,1,2,True,False,False,False,0,1,3923,39465,1.28,18.0
3,8691,9.07015834137632,True,False,False,1,0.8,6,8.5,1.0,1.5,183,5.214935757608986,26,4.0,2,1,1,0,0,0,1,20,80,1,1,3,False,False,False,True,0,1,2421,26073,2.745,10.333333333333334
0,1159,7.05617528410041,False,True,False,5,0.4,24,26.0,0.5,2.0,230,5.442417710521793,18,3.0,1,1,1,1,0,0,0,60,240,3,2,2,False,False,False,True,0,1,2334,0,4.6,7.0
0,13,2.6390573296152584,False,False,True,1,0.8,31,36.5,0.0,1.0,209,5.3471075307174685,26,4.0,3,1,1,0,0,1,0,20,80,4,3,3,False,True,False,False,0,1,1866,0,2.09,10.666666666666666
0,1798,7.4949862339505335,False,True,False,3,0.8,31,34.5,0.0,1.5,176,5.176149732573829,0,0.0,3,3,1,1,0,1,1,40,160,2,0,1,False,False,False,True,1,0,1680,0,2.64,1.3333333333333333
0,67,4.219507705176107,False,False,True,5,0.8,20,26.5,0.0,1.0,180,5.198497031265826,48,4.0,1,3,1,1,1,1,0,60,240,4,3,1,False,False,False,True,1,0,2958,0,1.8,16.666666666666668
0,1660,7.415175109613295,False,True,False,5,0.5,1,1.5,1.0,1.5,100,4.61512051684126,38,4.0,4,2,1,1,0,0,1,60,240,1,0,2,False,True,False,False,1,0,2701,0,1.5,14.666666666666666
0,654,6.484635235635252,False,True,False,3,0.8,31,36.0,1.0,2.0,238,5.476463551931511,4,1.0,3,1,1,0,0,1,0,40,160,4,3,3,True,False,False,False,0,1,1877,0,4.76,3.3333333333333335
2,9722,9.182249491809657,True,False,False,5,0.3,30,37.0,0.0,1.0,166,5.117993812416755,21,4.0,4,2,1,1,0,1,0,15,60,3,3,3,False,True,False,False,0,1,5186,19444,1.66,9.333333333333334
0,1263,7.142036574706803,False,True,False,1,0.3,29,37.0,1.0,1.5,201,5.308267697401205,47,4.0,4,3,1,0,1,1,1,20,80,1,0,2,False,True,False,False,0,1,1644,0,3.015,17.666666666666668
0,600,6.398594934535208,False,True,False,1,0.8,20,23.5,0.0,2.0,263,5.575949103146316,0,0.0,3,2,1,1,0,1,0,10,40,4,3,2,True,False,False,False,0,1,1152,0,5.26,1.6666666666666667
0,8,2.1972245773362196,False,False,True,1,0.3,36,47.0,0.5,2.0,286,5.659482215759621,40,4.0,1,2,1,1,0,0,1,30,120,3,2,3,False,False,False,True,1,0,1611,0,5.72,14.666666666666666
0,1536,7.337587743538596,False,True,False,1,0.3,15,19.5,0.0,2.5,214,5.3706380281276624,50,4.0,4,2,1,1,0,1,0,210,840,4,3,1,False,False,False,True,1,0,2579,0,5.35,18.333333333333332
0,66,4.204692619390966,False,False,True,5,0.3,22,29.5,1.0,1.0,73,4.30406509320417,21,4.0,4,2,1,0,1,0,1,80,320,3,1,2,False,True,False,False,1,0,3093,0,0.73,9.0
0,1601,7.379008127628304,False,True,False,0,0.4,32,36.5,1.0,1.5,243,5.497168225293202,31,4.0,3,2,1,1,0,0,1,60,240,2,1,3,True,False,False,False,1,0,1647,0,3.645,12.333333333333334
4,6022,8.70334075304372,True,False,False,0,0.4,44,56.0,1.0,1.0,74,4.31748811353631,12,3.0,3,2,1,0,1,1,0,180,720,3,2,1,False,True,False,False,1,0,2002,24088,0.74,5.333333333333333
4,6826,8.82864061741828,True,False,False,5,0.5,18,18.0,1.0,2.5,212,5.3612921657094255,26,4.0,2,2,1,1,0,1,0,140,560,4,3,2,False,True,False,False,0,1,3197,27304,5.3,10.0
5,9839,9.1942109900463,True,False,False,0,0.8,14,19.0,1.0,1.0,238,5.476463551931511,37,4.0,3,2,1,0,0,1,1,10,40,3,2,1,False,False,False,True,1,0,3931,49195,2.38,13.666666666666666
0,618,6.428105272684596,False,True,False,3,0.5,33,37.5,0.5,1.0,232,5.4510384535657,17,3.0,3,2,1,0,1,0,1,120,480,4,3,3,True,False,False,False,1,0,2166,0,2.32,7.666666666666667
4,6775,8.821142236331891,True,False,False,1,0.5,32,37.5,0.0,2.0,132,4.890349128221754,29,4.0,3,2,1,1,0,0,1,15,60,1,1,1,False,False,True,False,1,0,1172,27100,2.64,11.0
3,5792,8.664405571096625,True,False,False,0,0.4,23,24.5,1.0,2.0,275,5.62040086571715,19,3.0,3,3,1,0,1,1,1,10,40,0,0,2,False,False,False,True,1,0,1846,17376,5.5,8.0
0,88,4.48863636973214,False,False,True,0,0.8,37,44.0,0.0,1.5,166,5.117993812416755,0,0.0,4,0,0,0,0,0,0,90,360,3,3,1,True,False,False,False,0,1,1351,0,2.49,1.6666666666666667
0,39,3.6888794541139363,False,False,True,1,0.5,30,42.0,1.0,1.5,50,3.9318256327243257,20,3.0,4,3,1,1,1,1,0,10,40,2,2,3,False,True,False,False,0,1,803,0,0.75,9.0
0,68,4.23410650459726,False,False,True,0,0.5,32,42.0,0.0,2.5,166,5.117993812416755,41,4.0,2,2,1,0,0,1,1,15,60,2,2,1,False,False,False,True,1,0,1098,0,4.15,14.666666666666666
0,1824,7.509335266016592,False,True,False,3,0.8,33,42.0,0.0,1.5,253,5.537334267018537,11,3.0,1,3,1,1,1,0,1,60,240,1,0,3,False,False,False,True,0,1,1761,0,3.795,5.0
4,6775,8.821142236331891,True,False,False,1,0.8,34,39.0,0.5,1.0,88,4.48863636973214,27,4.0,2,1,1,0,0,1,0,35,140,2,1,2,False,False,False,True,1,0,1808,27100,0.88,10.333333333333334
0,90,4.51085950651685,False,False,True,5,0.5,24,31.5,1.0,1.0,173,5.159055299214529,29,4.0,2,1,1,0,0,0,1,30,120,1,0,1,True,False,False,False,0,1,1873,0,1.73,10.666666666666666
4,1315,7.182352111885263,True,False,False,1,0.3,26,34.0,0.5,1.5,253,5.537334267018537,7,2.0,3,4,1,1,1,1,1,50,200,4,3,3,False,False,True,False,0,1,1153,5260,3.795,4.333333333333333
0,94,4.553876891600541,False,False,True,3,0.3,32,44.0,0.0,2.0,165,5.111987788356544,31,4.0,4,2,1,0,0,1,1,30,120,1,0,1,True,False,False,False,0,1,1637,0,3.3,12.0
0,1931,7.566311014772463,False,True,False,5,0.8,33,43.0,0.0,2.5,109,4.700480365792417,11,3.0,2,4,1,1,1,1,1,60,240,3,2,3,False,False,False,True,0,1,2245,0,2.725,5.333333333333333
0,465,6.144185634125646,False,True,False,3,0.3,15,19.5,0.0,2.0,157,5.062595033026967,32,4.0,1,1,1,0,0,0,1,60,240,1,0,2,True,False,False,False,0,1,1942,0,3.14,11.666666666666666
0,766,6.642486801367256,False,True,False,3,0.3,36,44.0,0.0,2.5,267,5.5909869805108565,30,4.0,4,0,0,0,0,0,0,140,560,1,1,1,False,False,True,False,0,1,2836,0,6.675,11.666666666666666
0,44,3.8066624897703196,False,False,True,3,0.8,30,38.0,0.0,2.0,85,4.454347296253507,1,1.0,2,1,1,1,0,0,0,10,40,3,3,3,False,False,True,False,1,0,1928,0,1.7,2.0
0,1740,7.462214939768189,False,True,False,1,0.4,18,24.5,0.5,1.0,151,5.0238805208462765,25,4.0,2,3,1,1,0,1,1,180,720,3,3,3,True,False,False,False,0,1,1788,0,1.51,10.0
0,1168,7.063903961472068,False,True,False,0,0.8,18,19.0,0.0,2.0,298,5.700443573390687,19,3.0,1,3,1,1,1,1,0,100,400,5,3,2,False,True,False,False,0,1,1887,0,5.96,7.333333333333333
0,62,4.143134726391533,False,False,True,3,0.8,24,27.5,1.0,2.0,259,5.560681631015528,42,4.0,2,1,1,0,0,1,0,50,200,3,1,1,False,False,True,False,1,0,2983,0,5.18,15.0
0,54,4.007333185232471,False,False,True,0,0.5,25,34.5,0.5,2.0,253,5.537334267018537,19,3.0,2,1,1,0,1,0,0,140,560,4,2,1,True,False,False,False,1,0,1522,0,5.06,7.333333333333333
1,8921,9.09627541568821,True,False,False,1,0.4,32,43.0,0.0,2.0,216,5.37989735354046,35,4.0,3,4,1,1,1,1,1,25,100,4,3,1,True,False,False,False,0,1,4184,8921,4.32,13.0
0,32,3.4965075614664802,False,False,True,0,0.5,28,33.5,0.5,1.5,94,4.553876891600541,2,1.0,4,4,1,1,1,1,1,120,480,3,2,1,False,True,False,False,0,1,737,0,1.41,2.3333333333333335
0,674,6.51471269087253,False,True,False,1,0.4,21,27.0,0.0,2.0,147,4.997212273764115,5,1.0,2,1,1,0,0,0,1,20,80,5,3,2,True,False,False,False,1,0,1256,0,2.94,3.0
0,4,1.6094379124341003,False,False,True,1,0.3,30,35.5,0.5,2.5,123,4.820281565605037,25,4.0,2,0,0,0,0,0,0,60,240,3,2,1,False,False,True,False,0,1,1756,0,3.075,9.333333333333334
0,13,2.6390573296152584,False,False,True,1,0.8,26,32.0,0.5,1.0,124,4.8283137373023015,36,4.0,1,1,1,0,0,0,1,35,140,0,0,2,True,False,False,False,1,0,1747,0,1.24,13.0
5,3929,8.276394704863307,True,False,False,1,0.5,29,39.0,1.0,1.5,201,5.308267697401205,3,1.0,1,3,1,1,0,1,1,10,40,3,1,3,False,True,False,False,1,0,2020,19645,3.015,2.3333333333333335
0,455,6.1224928095143865,False,True,False,1,0.3,38,45.5,0.5,1.0,98,4.59511985013459,23,4.0,3,3,1,1,0,1,1,180,720,1,0,1,True,False,False,False,1,0,1740,0,0.98,9.0
0,795,6.679599185844383,False,True,False,1,0.5,19,25.0,1.0,1.0,52,3.970291913552122,47,4.0,2,3,1,0,1,1,1,10,40,4,3,3,True,False,False,False,1,0,1281,0,0.52,17.333333333333332
0,83,4.430816798843313,False,False,True,3,0.8,20,25.5,0.5,2.5,87,4.477336814478207,15,3.0,2,2,1,0,1,1,0,80,320,2,1,3,False,False,False,True,0,1,1809,0,2.175,6.666666666666667
4,7298,8.895492631451633,True,False,False,1,0.3,22,22.5,1.0,2.0,281,5.641907070938114,44,4.0,2,1,1,0,1,0,0,40,160,3,3,2,False,False,True,False,0,1,1968,29192,5.62,16.0
0,90,4.51085950651685,False,False,True,0,0.8,6,8.5,1.0,1.5,97,4.584967478670572,25,4.0,4,2,1,1,1,0,0,40,160,3,2,2,True,False,False,False,1,0,1332,0,1.455,10.333333333333334
0,93,4.543294782270004,False,False,True,0,0.8,43,54.5,1.0,1.5,251,5.529429087511423,16,3.0,3,1,1,0,0,1,0,80,320,4,3,2,True,False,False,False,0,1,1491,0,3.765,7.0
0,43,3.784189633918261,False,False,True,1,0.3,24,30.0,1.0,2.5,246,5.5093883366279774,7,2.0,3,2,1,0,1,0,1,150,600,3,2,2,False,False,True,False,1,0,2062,0,6.15,4.0
0,10,2.3978952727983707,False,False,True,0,0.8,26,36.0,0.0,1.5,107,4.68213122712422,2,1.0,3,2,1,0,1,0,1,180,720,3,3,3,True,False,False,False,1,0,1819,0,1.605,2.6666666666666665
0,451,6.113682179832232,False,True,False,0,0.3,33,43.5,1.0,2.5,147,4.997212273764115,31,4.0,3,2,1,0,1,0,1,35,140,2,1,1,False,False,True,False,1,0,1615,0,3.675,11.666666666666666
0,92,4.532599493153256,False,False,True,0,0.8,19,24.0,1.0,2.0,175,5.170483995038151,36,4.0,2,2,1,1,0,1,0,20,80,2,1,2,False,False,True,False,1,0,1560,0,3.5,13.333333333333334
0,824,6.715383386334681,False,True,False,0,0.5,21,30.0,0.0,2.0,268,5.594711379601839,17,3.0,3,2,1,1,0,0,1,40,160,2,1,1,False,False,True,False,1,0,1140,0,5.36,7.0
3,6011,8.701512750872865,True,False,False,0,0.8,22,29.0,0.5,2.5,145,4.983606621708336,34,4.0,1,2,1,0,0,1,1,10,40,1,0,3,True,False,False,False,0,1,2152,18033,3.625,12.666666666666666
0,8,2.1972245773362196,False,False,True,0,0.5,9,12.5,1.0,2.0,171,5.147494476813453,8,2.0,1,2,1,0,1,0,1,40,160,5,3,3,True,False,False,False,0,1,774,0,3.42,4.0
4,6580,8.791941988456118,True,False,False,0,0.4,33,41.0,0.0,1.5,237,5.472270673671475,3,1.0,4,1,1,0,0,0,1,40,160,0,0,3,False,True,False,False,1,0,1379,26320,3.555,3.3333333333333335
4,3694,8.214735833382303,True,False,False,1,0.5,21,21.5,0.5,2.0,262,5.572154032177765,10,2.0,2,1,1,0,0,0,1,80,320,3,2,2,False,False,True,False,1,0,1511,14776,5.24,4.666666666666667
0,287,5.662960480135946,False,True,False,3,0.8,10,11.0,1.0,2.0,171,5.147494476813453,7,2.0,3,2,1,1,0,1,0,180,720,3,2,1,True,False,False,False,0,1,1910,0,3.42,3.6666666666666665
0,87,4.477336814478207,False,False,True,0,0.8,25,35.0,0.0,1.0,257,5.552959584921617,15,3.0,2,2,1,1,1,0,0,90,360,3,2,1,False,True,False,False,0,1,1517,0,2.57,6.0
0,88,4.48863636973214,False,False,True,0,0.4,26,34.5,1.0,2.5,164,5.10594547390058,41,4.0,4,0,0,0,0,0,0,25,100,4,3,1,False,False,True,False,0,1,1556,0,4.1,15.333333333333334
3,7368,8.905037290767,True,False,False,1,0.5,29,35.5,0.0,1.0,160,5.081404364984463,2,1.0,3,2,1,0,0,1,1,90,360,3,1,3,False,False,True,False,1,0,2584,22104,1.6,2.6666666666666665
0,51,3.9512437185814275,False,False,True,3,0.8,4,5.5,1.0,1.5,70,4.2626798770413155,3,1.0,3,0,0,0,0,0,0,50,200,3,2,2,False,False,True,False,0,1,1857,0,1.05,2.6666666666666665
0,1185,7.078341579557671,False,True,False,5,0.5,35,44.5,0.0,1.5,131,4.882801922586371,15,3.0,1,2,1,0,0,1,1,40,160,1,0,3,False,False,True,False,1,0,2592,0,1.965,6.333333333333333
0,19,2.995732273553991,False,False,True,0,0.3,32,43.5,0.5,1.0,153,5.0369526024136295,41,4.0,2,2,1,1,0,1,0,60,240,1,0,2,True,False,False,False,1,0,1354,0,1.53,15.0
3,5267,8.569406062863171,True,False,False,0,0.8,23,26.5,1.0,1.5,299,5.703782474656201,44,4.0,2,1,1,0,1,0,0,180,720,3,3,1,True,False,False,False,1,0,3376,15801,4.485,15.666666666666666
3,5321,8.579604451537634,True,False,False,5,0.4,40,48.0,0.0,2.0,222,5.407171771460119,44,4.0,1,1,1,1,0,0,0,20,80,3,2,3,False,False,False,True,0,1,3386,15963,4.44,16.0
0,52,3.970291913552122,False,False,True,0,0.3,19,26.5,0.0,1.5,116,4.762173934797756,33,4.0,1,2,1,0,1,0,1,20,80,3,1,1,True,False,False,False,0,1,920,0,1.74,11.666666666666666
0,69,4.248495242049359,False,False,True,1,0.8,29,33.0,0.5,2.0,143,4.969813299576001,32,4.0,1,3,1,1,1,1,0,60,240,3,2,1,True,False,False,False,0,1,1484,0,2.86,11.333333333333334
0,1759,7.473069088032197,False,True,False,5,0.3,40,48.5,0.5,1.5,201,5.308267697401205,1,1.0,2,2,1,0,1,1,0,30,120,3,2,2,False,True,False,False,1,0,2861,0,3.015,1.6666666666666667
0,81,4.406719247264253,False,False,True,3,0.5,14,18.0,0.0,2.5,229,5.438079308923196,22,4.0,4,3,1,1,0,1,1,100,400,3,3,1,False,True,False,False,0,1,2064,0,5.725,9.0
0,98,4.59511985013459,False,False,True,1,0.4,25,32.0,0.0,1.0,299,5.703782474656201,11,3.0,1,1,1,1,0,0,0,210,840,4,2,3,True,False,False,False,1,0,2132,0,2.99,5.0
0,118,4.77912349311153,False,True,False,0,0.5,7,10.5,0.0,1.0,191,5.2574953720277815,7,2.0,1,2,1,0,1,0,1,60,240,1,0,3,False,True,False,False,1,0,865,0,1.91,3.6666666666666665
0,192,5.262690188904886,False,True,False,3,0.3,44,55.0,0.5,2.0,194,5.272999558563747,11,3.0,2,2,1,0,1,1,0,120,480,5,3,2,False,False,True,False,1,0,2436,0,3.88,5.0
0,1843,7.519692404116539,False,True,False,3,0.5,42,54.0,1.0,1.0,182,5.209486152841421,14,3.0,2,1,1,0,1,0,0,60,240,5,3,1,False,False,False,True,1,0,1757,0,1.82,5.666666666666667
4,1635,7.400009517162692,True,False,False,3,0.8,36,42.0,1.0,1.5,109,4.700480365792417,26,4.0,2,1,1,0,0,1,0,60,240,0,0,2,False,False,True,False,1,0,2501,6540,1.635,10.0
0,1464,7.289610521451167,False,True,False,5,0.3,29,33.0,0.5,1.5,158,5.0689042022202315,0,0.0,4,2,1,1,0,1,0,90,360,2,0,3,False,False,True,False,1,0,2753,0,2.37,2.3333333333333335
3,9658,9.175645402179295,True,False,False,1,0.3,22,30.5,1.0,2.5,83,4.430816798843313,1,1.0,1,1,1,1,0,0,0,40,160,4,2,3,False,False,False,True,0,1,2218,28974,2.075,1.6666666666666667
5,7843,8.967504187316237,True,False,False,0,0.5,23,23.0,0.5,2.5,233,5.455321115357702,26,4.0,2,3,1,1,1,0,1,5,20,3,2,2,False,False,False,True,0,1,2483,39215,5.825,10.0
0,612,6.418364935936212,False,True,False,5,0.5,37,48.5,0.0,1.5,246,5.5093883366279774,23,4.0,2,3,1,1,1,0,1,40,160,1,1,1,False,False,False,True,1,0,2106,0,3.69,8.666666666666666
0,37,3.6375861597263857,False,False,True,5,0.5,24,34.0,0.5,1.0,89,4.499809670330265,18,3.0,4,1,1,0,1,0,0,100,400,1,0,2,False,True,False,False,1,0,3127,0,0.89,8.0
2,4226,8.34924780056679,True,False,False,1,0.5,27,34.5,0.0,1.0,85,4.454347296253507,32,4.0,2,1,1,0,0,1,0,35,140,1,1,2,False,True,False,False,1,0,3045,8452,0.85,12.0
0,249,5.521460917862246,False,True,False,3,0.3,33,40.5,1.0,2.0,189,5.247024072160486,40,4.0,3,1,1,0,1,0,0,20,80,1,0,2,False,False,True,False,0,1,2023,0,3.78,15.0
0,1107,7.010311867307229,False,True,False,0,0.8,28,32.5,0.0,1.0,182,5.209486152841421,35,4.0,3,1,1,0,1,0,0,100,400,0,0,2,False,False,True,False,1,0,2366,0,1.82,13.333333333333334
0,1704,7.4413203897176174,False,True,False,5,0.3,25,27.0,0.0,2.0,218,5.389071729816501,43,4.0,3,1,1,1,0,0,0,210,840,2,1,1,False,True,False,False,0,1,3933,0,4.36,15.666666666666666
0,420,6.042632833682381,False,True,False,0,0.8,19,21.5,0.5,2.0,58,4.07753744390572,11,3.0,4,0,0,0,0,0,0,50,200,1,0,2,False,False,False,True,0,1,1172,0,1.16,5.666666666666667
1,4472,8.405814603432848,True,False,False,1,0.8,35,41.0,1.0,2.0,173,5.159055299214529,0,0.0,4,2,1,1,1,0,0,20,80,2,2,2,True,False,False,False,1,0,2989,4472,3.46,2.0
4,101,4.624972813284271,True,False,False,0,0.8,31,39.5,0.5,1.0,96,4.574710978503383,36,4.0,4,2,1,0,0,1,1,60,240,5,3,2,False,True,False,False,0,1,1650,404,0.96,14.0
0,996,6.904750769961838,False,True,False,1,0.3,45,57.0,1.0,2.5,272,5.60947179518496,29,4.0,4,3,1,1,0,1,1,120,480,4,3,1,False,False,True,False,1,0,2255,0,6.8,11.333333333333334
0,32,3.4965075614664802,False,True,False,0,0.8,28,34.5,1.0,1.0,115,4.7535901911063645,37,4.0,1,1,1,0,0,1,0,15,60,2,1,3,False,False,False,True,0,1,1325,0,1.15,13.666666666666666
2,746,6.616065185132817,True,False,False,3,0.3,21,26.5,0.0,2.5,179,5.19295685089021,30,4.0,2,1,1,0,0,0,1,120,480,2,2,2,False,True,False,False,1,0,3380,1492,4.475,11.333333333333334
3,2638,7.878155336503324,True,False,False,0,0.8,27,38.5,1.0,1.0,190,5.25227342804663,25,4.0,3,2,1,1,1,0,0,120,480,4,2,3,True,False,False,False,1,0,2318,7914,1.9,10.333333333333334
0,9,2.302585092994046,False,False,True,1,0.8,40,48.5,0.0,1.5,246,5.5093883366279774,8,2.0,1,2,1,0,1,0,1,10,40,5,3,2,True,False,False,False,1,0,1448,0,3.69,3.6666666666666665
0,1902,7.551186867296149,False,True,False,5,0.8,34,46.0,0.0,2.0,140,4.948759890378168,36,4.0,4,2,1,0,0,1,1,40,160,4,3,2,False,True,False,False,1,0,3585,0,2.8,14.0
3,7788,8.960467760919949,True,False,False,5,0.8,20,20.0,0.0,2.0,95,4.564348191467836,35,4.0,4,1,1,1,0,0,0,30,120,2,0,2,False,True,False,False,1,0,4882,23364,1.9,13.666666666666666
0,1939,7.570443252057374,False,True,False,3,0.5,22,30.5,0.0,1.5,233,5.455321115357702,25,4.0,4,2,1,0,1,0,1,15,60,2,1,3,True,False,False,False,0,1,1500,0,3.495,10.666666666666666
4,2512,7.829232537543592,True,False,False,3,0.5,30,39.0,0.5,2.0,227,5.429345628954441,50,4.0,3,1,1,0,0,0,1,50,200,4,2,3,False,False,False,True,0,1,2015,10048,4.54,18.666666666666668
0,686,6.532334292222349,False,True,False,5,0.8,10,11.0,1.0,2.0,296,5.6937321388027,40,4.0,3,0,0,0,0,0,0,100,400,4,3,3,False,True,False,False,1,0,4542,0,5.92,15.333333333333334
